category,part_number,description,price,currency,stock,date,fetched_at,source
fuse,FUS55905B,Texas Instruments 100nF 1206 Fuse,38.8712,USD,9095,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND87392F,Samsung LM358 DIP-8 Inductor,51.9359,USD,38882,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53762F,Samsung 10uF 1206 Capacitor,64.9891,USD,13198,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS97033A,Texas Instruments 2N3904 0603 Fuse,43.22,USD,20370,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY70386H,NXP 1k TO-220 Crystal,2.2159,USD,4873,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES68453F,Vishay LM358 DIP-8 Resistor,4.7506,USD,7108,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND49565G,TDK 1k 0805 Inductor,19.6062,USD,35491,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES19630C,Texas Instruments 220uF 0603 Resistor,30.6118,USD,2790,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES34675H,STMicro 1N4148 1206 Resistor,63.835,USD,9132,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA47691H,TDK LM358 1206 Transistor,52.7804,USD,32044,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP36300A,Murata 1N4148 DIP-8 Capacitor,51.6527,USD,31113,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP41105B,TDK 220uF SOIC-8 Capacitor,34.107,USD,14225,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO67411A,NXP 1k DIP-8 Diode,47.4968,USD,38370,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI74310H,Panasonic 10uF SOT-23 Switch,49.4097,USD,7864,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO96207E,TDK 100k DIP-8 Diode,28.7872,USD,7028,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES92221A,Samsung LM358 1206 Resistor,0.7023,USD,26910,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC56839B,Vishay 2N3904 0603 Ic,3.2247,USD,10697,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO31060H,Infineon 10uF TO-220 Diode,28.6128,USD,10236,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY99646E,Murata 1N4148 0805 Crystal,66.176,USD,680,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN65239F,Vishay 10k QFN-32 Sensor,55.9521,USD,16406,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON85232D,ON Semi 100nF SOIC-8 Connector,65.7854,USD,23045,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY62299F,Samsung 10k DIP-8 Crystal,18.6091,USD,43940,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL87661F,Murata 10uF 0603 Relay,59.983,USD,2646,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON44005D,ON Semi 10uF QFN-32 Connector,13.6911,USD,1879,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA21892E,ON Semi LM358 DIP-8 Transistor,14.9546,USD,13260,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP71242E,Panasonic 100nF 1206 Capacitor,42.4574,USD,41772,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN43921D,NXP 2N3904 0603 Sensor,40.3015,USD,14113,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO94405D,TE Connectivity 1N4148 DIP-8 Diode,21.0547,USD,31664,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA86037F,Panasonic 1N4148 DIP-8 Transistor,53.2717,USD,40000,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES79198D,Panasonic 10k DIP-8 Resistor,12.7509,USD,40112,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO58029F,Panasonic 1N4148 0805 Diode,19.7164,USD,19017,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES49694H,Texas Instruments 100nF DIP-8 Resistor,62.0941,USD,16012,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP41491B,STMicro 1N4148 SOT-23 Capacitor,22.8539,USD,31335,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA29916G,Texas Instruments 2N3904 0805 Transistor,21.6559,USD,26870,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP35888H,TDK 220uF SOT-23 Capacitor,5.8001,USD,5502,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED35021H,Vishay 1k SOT-23 Led,11.3976,USD,43585,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL88042F,NXP 100k 0603 Relay,2.3476,USD,24903,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA11842F,NXP 10uF SOT-23 Transistor,3.1949,USD,25058,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON49866C,NXP 10k 1206 Connector,15.8362,USD,17624,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC83758F,TE Connectivity 100nF QFN-32 Ic,15.7382,USD,4260,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES28099F,Infineon 2N3904 SOT-23 Resistor,20.9847,USD,37468,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC89839F,Murata LM358 SOT-23 Ic,4.1165,USD,34186,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI55490F,Infineon 100k SOIC-8 Switch,54.7246,USD,9414,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI66790B,Vishay 10uF SOIC-8 Switch,59.8083,USD,15398,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL59155H,Samsung 2N3904 QFN-32 Relay,26.6583,USD,14127,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES31665G,Vishay 1N4148 QFN-32 Resistor,1.8065,USD,34183,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN38315A,TE Connectivity 2N3904 SOIC-8 Sensor,21.7557,USD,41494,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS66889B,Infineon 1N4148 0603 Fuse,26.6697,USD,2879,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA95629G,Texas Instruments 10uF 0603 Transistor,46.6069,USD,15517,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL45986E,Texas Instruments 10k QFN-32 Relay,59.2115,USD,44671,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES16293E,Panasonic 2N3904 SOT-23 Resistor,61.6016,USD,5123,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO59594B,Vishay 100k SOT-23 Diode,20.0735,USD,42533,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED39090C,TDK 10k SOT-23 Led,45.9774,USD,44670,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES93083F,Panasonic 10uF SOT-23 Resistor,45.2493,USD,5707,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC10788H,ON Semi 100k SOIC-8 Ic,55.943,USD,44957,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC34254C,ON Semi 2N3904 SOIC-8 Ic,50.857,USD,32986,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON82716D,Samsung 100nF TO-220 Connector,20.9294,USD,35988,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC76120H,TDK 10k QFN-32 Ic,20.2268,USD,15681,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI98034B,STMicro 10k 0805 Switch,50.7842,USD,18956,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI96959H,TE Connectivity 100k SOT-23 Switch,19.3858,USD,44244,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN21729B,NXP 10k 0603 Sensor,27.7524,USD,1178,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL10281B,Vishay 10uF 0603 Relay,22.6068,USD,28073,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI24277C,STMicro 10uF TO-220 Switch,24.3488,USD,10849,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC97049A,Vishay LM358 SOIC-8 Ic,52.8316,USD,23179,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL11065D,TDK 10k DIP-8 Relay,31.9346,USD,5213,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC21637H,STMicro 1k QFN-32 Ic,22.1885,USD,4005,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS38532B,Panasonic 10uF DIP-8 Fuse,8.2877,USD,13869,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP15970C,STMicro 1N4148 QFN-32 Capacitor,51.5325,USD,1405,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA63215C,NXP 1k SOT-23 Transistor,10.7344,USD,2739,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL54525A,Panasonic 10uF QFN-32 Relay,61.8439,USD,7313,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY17219H,Murata 100nF TO-220 Crystal,34.2251,USD,35473,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL66048G,Infineon 10uF QFN-32 Relay,39.8201,USD,42842,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED74163E,TE Connectivity 1k 0805 Led,9.5113,USD,40716,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO25752A,Texas Instruments LM358 QFN-32 Diode,64.4719,USD,9031,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA46751C,TDK 1N4148 TO-220 Transistor,32.6834,USD,34143,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI75653B,Texas Instruments 10uF QFN-32 Switch,62.5566,USD,10999,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY97519H,Vishay 100k QFN-32 Crystal,66.2191,USD,9683,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC67944D,Murata 2N3904 SOT-23 Ic,25.3728,USD,27015,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON32674C,NXP 2N3904 1206 Connector,25.7559,USD,3628,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI46556H,Panasonic 2N3904 TO-220 Switch,40.7042,USD,12511,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS96342D,Murata 10uF 0805 Fuse,56.7541,USD,12721,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI37819A,Texas Instruments 2N3904 1206 Switch,49.6756,USD,20836,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON17799F,Panasonic 10uF DIP-8 Connector,3.6712,USD,2124,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA83348G,Samsung 10k DIP-8 Transistor,20.4196,USD,7742,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES48415E,TE Connectivity 10uF SOIC-8 Resistor,51.9514,USD,41030,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS84336D,TE Connectivity 10uF TO-220 Fuse,47.0781,USD,33998,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED21596C,Vishay 10k DIP-8 Led,1.4608,USD,12080,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA13971H,Texas Instruments 1N4148 0603 Transistor,27.7721,USD,8962,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED56869F,Panasonic 2N3904 TO-220 Led,55.1209,USD,10966,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI22951B,NXP 100k SOIC-8 Switch,56.4811,USD,38705,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI98240H,Texas Instruments 2N3904 SOIC-8 Switch,65.2977,USD,22424,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS73287D,ON Semi 100nF TO-220 Fuse,44.4661,USD,3963,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI21124H,Murata 2N3904 1206 Switch,40.8401,USD,12924,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON91647F,Vishay 100k 0805 Connector,53.0163,USD,35319,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES82633D,ON Semi 10k 1206 Resistor,52.2306,USD,29,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL20206E,TE Connectivity 100nF SOIC-8 Relay,51.0218,USD,22007,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA60104C,Murata 220uF 1206 Transistor,34.0488,USD,19155,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC99395F,TDK 2N3904 SOT-23 Ic,3.8529,USD,36635,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA86850G,ON Semi 1N4148 TO-220 Transistor,32.5738,USD,24792,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO77195H,Murata 10k 0603 Diode,12.1887,USD,35267,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI36139H,Texas Instruments 220uF 1206 Switch,28.981,USD,42908,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP65261E,Texas Instruments 1N4148 1206 Capacitor,13.797,USD,19286,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND30188C,TDK 10k 1206 Inductor,44.9039,USD,15790,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON37664E,ON Semi 100k QFN-32 Connector,48.4486,USD,28024,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC59909B,ON Semi 220uF DIP-8 Ic,32.5235,USD,25743,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON56496C,Infineon 1k SOIC-8 Connector,44.2872,USD,32476,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON83907A,Infineon 1k QFN-32 Connector,28.2913,USD,36593,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY77308G,Texas Instruments 100k DIP-8 Crystal,65.9627,USD,20667,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP87146C,Samsung 10k SOT-23 Capacitor,27.0217,USD,63,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES71775F,Murata 100k 0805 Resistor,54.4589,USD,1264,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC60065C,Vishay 2N3904 TO-220 Ic,47.8057,USD,963,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN22345A,Murata 1N4148 DIP-8 Sensor,57.3633,USD,4484,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL69782A,ON Semi 1k TO-220 Relay,38.398,USD,16082,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC36974G,Vishay 100k TO-220 Ic,4.6309,USD,22090,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP23023C,Vishay 100k SOT-23 Capacitor,0.3477,USD,8912,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED42901G,Murata 10uF QFN-32 Led,16.3044,USD,19039,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS59555A,Samsung 220uF SOT-23 Fuse,32.1523,USD,6332,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC70603F,TDK 2N3904 QFN-32 Ic,50.4463,USD,19617,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED75586G,Texas Instruments 10k TO-220 Led,53.046,USD,33043,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY45477E,Infineon 1k DIP-8 Crystal,51.1534,USD,32665,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC91187C,Murata 10uF SOT-23 Ic,50.5724,USD,12586,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI17885H,TE Connectivity 100nF DIP-8 Switch,1.4959,USD,9703,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN36712D,STMicro 10uF 1206 Sensor,55.5779,USD,6216,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP30566H,Texas Instruments 220uF 0603 Capacitor,44.8892,USD,26073,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN77801B,Texas Instruments 100nF SOIC-8 Sensor,53.6022,USD,40906,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES58423D,Samsung 2N3904 DIP-8 Resistor,40.7389,USD,31193,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED26641G,Texas Instruments 100k 0603 Led,51.3989,USD,29275,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP53803D,TE Connectivity 100k 0805 Capacitor,62.9425,USD,18010,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC78144F,Panasonic 100nF 0603 Ic,30.3536,USD,36031,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON23784B,Murata 1N4148 SOIC-8 Connector,24.4249,USD,37994,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY10143E,ON Semi 1k QFN-32 Crystal,49.0234,USD,35137,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL20702H,Vishay 1k SOT-23 Relay,59.6576,USD,30688,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP68905E,NXP 1k QFN-32 Capacitor,55.7353,USD,26349,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND76141F,Samsung 220uF TO-220 Inductor,49.1662,USD,10355,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
inductor,IND58428D,Panasonic 10uF TO-220 Inductor,52.1102,USD,43651,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO94669F,Infineon 100k DIP-8 Diode,1.9084,USD,931,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN47302H,Samsung 1N4148 TO-220 Sensor,43.5146,USD,7776,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
connector,CON35405H,TDK 10k TO-220 Connector,28.3169,USD,31621,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO19264G,Texas Instruments 1N4148 QFN-32 Diode,19.321,USD,22749,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC42076F,ON Semi 10uF SOIC-8 Ic,33.6382,USD,3198,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA75402F,TDK 220uF TO-220 Transistor,22.2203,USD,2603,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY39741B,ON Semi 100k SOIC-8 Crystal,58.0694,USD,3904,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI42932A,Murata 1k QFN-32 Switch,12.435,USD,41235,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO96565A,Infineon 220uF SOT-23 Diode,54.2806,USD,1503,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL91082H,Vishay 1k TO-220 Relay,65.6874,USD,15578,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN87655B,TDK LM358 1206 Sensor,36.7307,USD,19801,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP98353E,TE Connectivity 2N3904 0805 Capacitor,23.0844,USD,30062,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED40605A,TE Connectivity 1k SOIC-8 Led,43.4517,USD,6456,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI25554B,Vishay LM358 DIP-8 Switch,32.3117,USD,38643,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI91553D,Panasonic 1k DIP-8 Switch,40.7357,USD,40037,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP26482C,Panasonic 100nF 1206 Capacitor,29.3057,USD,38042,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
ic,IC30328A,Samsung LM358 SOT-23 Ic,19.4171,USD,37074,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
transistor,TRA82245F,NXP 1N4148 SOT-23 Transistor,24.6632,USD,11584,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN87320F,Infineon 1k 0805 Sensor,53.7351,USD,20150,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES23684H,Infineon 10uF SOIC-8 Resistor,8.3274,USD,24538,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO62026F,Panasonic LM358 0603 Diode,13.9214,USD,216,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP37424B,TE Connectivity 220uF QFN-32 Capacitor,48.5852,USD,35408,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN15556D,ON Semi 100k TO-220 Sensor,0.6957,USD,18403,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL88131F,Texas Instruments 10uF QFN-32 Relay,11.8294,USD,28443,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI56645A,NXP 100nF SOT-23 Switch,52.8154,USD,20928,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES12025H,Panasonic 100nF 0805 Resistor,45.3666,USD,24427,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL88791G,ON Semi 10k SOT-23 Relay,48.9095,USD,10205,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED70992D,TE Connectivity 220uF 0603 Led,37.9325,USD,42480,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES38700A,Murata 100nF QFN-32 Resistor,47.8208,USD,21201,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
resistor,RES89619D,NXP 100nF SOIC-8 Resistor,21.3919,USD,10802,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP73965B,TDK 10k TO-220 Capacitor,25.7652,USD,22327,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI98314E,STMicro LM358 DIP-8 Switch,36.303,USD,15677,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP49733A,ON Semi 2N3904 1206 Capacitor,8.3423,USD,14324,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
capacitor,CAP80487F,Panasonic 1N4148 SOIC-8 Capacitor,5.9947,USD,3962,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL90241G,ON Semi 2N3904 SOIC-8 Relay,60.3454,USD,2257,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
fuse,FUS34774D,NXP 100nF 0603 Fuse,23.4371,USD,9683,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
relay,REL53297E,Texas Instruments 10k 0805 Relay,61.4662,USD,10406,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY75155F,Murata LM358 SOT-23 Crystal,28.1351,USD,1974,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED88068E,Samsung 100nF QFN-32 Led,10.7788,USD,32614,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED45780B,ON Semi 100nF SOIC-8 Led,46.299,USD,42975,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
switch,SWI27933D,Samsung 100k SOT-23 Switch,63.2103,USD,7397,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
led,LED88955E,NXP 100k DIP-8 Led,26.3266,USD,36968,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
diode,DIO19171B,ON Semi 1N4148 1206 Diode,26.7091,USD,20234,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
crystal,CRY50158E,Texas Instruments 1k TO-220 Crystal,3.9067,USD,15407,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
sensor,SEN20823F,TE Connectivity 220uF SOIC-8 Sensor,19.8773,USD,27668,2026-02-20,2026-02-20 16:09:30,FAKE_ELECTRONICS_20260220
